batch	param	setting	dataset	ESS	hr	partition	Leff	L	N	mean.speed	CD_weight	RW_weight	SPP_weight	NER_weight	NER_acc	NE_acc	correctBactrian	ESS.hr
2	ucldStdev	real_06	Dornburg_2012	145.345237514192	2.53444444444444	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	57.3479674540871
2	kappa	real_06	Dornburg_2012	11770.7403703438	2.53444444444444	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	4644.30790587876
2	prior	real	Dornburg_2012	1504.52185071716	3.52027777777778	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	427.38725341922
2	likelihood	real	Dornburg_2012	3512.44872160878	3.52027777777778	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	997.776011819744
2	TipRates	real	Dornburg_2012	9663.57910578422	3.52027777777778	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	2745.11834457691
2	height	real	Dornburg_2012	478.650116370492	3.52027777777778	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	135.969416786378
2	ucldStdev	real	Dornburg_2012	1017.8328811903	3.52027777777778	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	289.134251738741
2	kappa	real	Dornburg_2012	11954.7238135911	3.52027777777778	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	3395.96036683722
2	prior	real_adaptive	Dornburg_2012	1827.13336748772	2.61388888888889	7	1.8	5.9	44	1	0.532432039228644	0.143998515604531	0.125002325610773	-1	-1	-1	TRUE	699.009577359806
2	likelihood	real_adaptive	Dornburg_2012	1575.2029965808	2.61388888888889	7	1.8	5.9	44	1	0.532432039228644	0.143998515604531	0.125002325610773	-1	-1	-1	TRUE	602.628138968211
2	TipRates	real_adaptive	Dornburg_2012	11493.9071759069	2.61388888888889	7	1.8	5.9	44	1	0.532432039228644	0.143998515604531	0.125002325610773	-1	-1	-1	TRUE	4397.24397803026
2	height	real_adaptive	Dornburg_2012	405.336693869384	2.61388888888889	7	1.8	5.9	44	1	0.532432039228644	0.143998515604531	0.125002325610773	-1	-1	-1	TRUE	155.070361097745
2	ucldStdev	real_adaptive	Dornburg_2012	1601.26454557868	2.61388888888889	7	1.8	5.9	44	1	0.532432039228644	0.143998515604531	0.125002325610773	-1	-1	-1	TRUE	612.598550912141
2	kappa	real_adaptive	Dornburg_2012	11943.4690787877	2.61388888888889	7	1.8	5.9	44	1	0.532432039228644	0.143998515604531	0.125002325610773	-1	-1	-1	TRUE	4569.23365394641
2	prior	quant_06_cached	Dornburg_2012	512.350819647425	4.28166666666667	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	119.661538259422
2	likelihood	quant_06_cached	Dornburg_2012	3348.11200787137	4.28166666666667	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	781.96465734637
2	TipRates	quant_06_cached	Dornburg_2012	9016.15941456792	4.28166666666667	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	2105.75930274066
2	height	quant_06_cached	Dornburg_2012	286.916120049712	4.28166666666667	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	67.0103822615132
2	ucldStdev	quant_06_cached	Dornburg_2012	1527.3778181729	4.28166666666667	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	356.725064579112
2	kappa	quant_06_cached	Dornburg_2012	11301.4742671357	4.28166666666667	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	2639.50352677362
2	prior	quant_cached_adaptive	Dornburg_2012	1633.39564598781	5.52583333333333	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	295.592636885141
2	likelihood	quant_cached_adaptive	Dornburg_2012	3945.1599652734	5.52583333333333	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	713.948417784358
2	TipRates	quant_cached_adaptive	Dornburg_2012	12211.2666255596	5.52583333333333	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	2209.85069381263
2	height	quant_cached_adaptive	Dornburg_2012	869.249728194337	5.52583333333333	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	157.306541069704
2	ucldStdev	quant_cached_adaptive	Dornburg_2012	2623.10658625043	5.52583333333333	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	474.698824234733
2	kappa	quant_cached_adaptive	Dornburg_2012	10467.1276912766	5.52583333333333	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	1894.21704562388
2	prior	quant_cached	Dornburg_2012	1005.33703438013	5.16222222222222	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	194.748887417589
2	likelihood	quant_cached	Dornburg_2012	3292.26647242008	5.16222222222222	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	637.761477653482
2	TipRates	quant_cached	Dornburg_2012	10764.4369546535	5.16222222222222	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	2085.23315953253
2	height	quant_cached	Dornburg_2012	496.769979990456	5.16222222222222	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	96.2318084355168
2	ucldStdev	quant_cached	Dornburg_2012	1160.3630344594	5.16222222222222	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	224.779752693385
2	kappa	quant_cached	Dornburg_2012	10815.0643891997	5.16222222222222	7	1.8	5.9	44	1	-1	-1	-1	-1	-1	-1	TRUE	2095.04045421433
2	prior	cat	Kawahara_2013	8543.26729054692	2.27444444444444	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3756.19959037236
2	likelihood	cat	Kawahara_2013	4229.83359636961	2.27444444444444	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1859.7216593711
2	TipRates	cat	Kawahara_2013	15810.516690808	2.27444444444444	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	6951.37519380909
2	height	cat	Kawahara_2013	2175.46388818186	2.27444444444444	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	956.48143593731
2	ucldStdev	cat	Kawahara_2013	4623.91013952205	2.27444444444444	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	2032.98442871023
2	kappa	cat	Kawahara_2013	12322.5175743968	2.27444444444444	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	5417.81427306159
2	prior	cat_adaptive	Kawahara_2013	11052.7155347408	3.31555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3333.59382750226
2	likelihood	cat_adaptive	Kawahara_2013	3633.2531594822	3.31555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1095.82032290013
2	TipRates	cat_adaptive	Kawahara_2013	17718.9770534644	3.31555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	5344.19549199662
2	height	cat_adaptive	Kawahara_2013	2676.900062006	3.31555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	807.376024063473
2	ucldStdev	cat_adaptive	Kawahara_2013	5668.73328766304	3.31555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1709.73859212357
2	kappa	cat_adaptive	Kawahara_2013	10498.0580595315	3.31555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3166.30437452356
2	prior	real_06	Kawahara_2013	10.480165628617	1.5275	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	6.8609922282272
2	likelihood	real_06	Kawahara_2013	56.4873562823762	1.5275	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	36.9802659786423
2	TipRates	real_06	Kawahara_2013	9006.77775495199	1.5275	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	5896.41751551685
2	height	real_06	Kawahara_2013	1563.70008278638	1.5275	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1023.69890853445
2	ucldStdev	real_06	Kawahara_2013	12.6387321300093	1.5275	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	8.27412905401589
2	kappa	real_06	Kawahara_2013	11249.3530525889	1.5275	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	7364.55191658846
2	prior	real	Kawahara_2013	2594.19249891267	2.71277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	956.286401401353
2	likelihood	real	Kawahara_2013	3875.04824429897	2.71277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1428.44293256976
2	TipRates	real	Kawahara_2013	8343.73862566037	2.71277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3075.71769940378
2	height	real	Kawahara_2013	1592.07795506298	2.71277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	586.881081120903
2	ucldStdev	real	Kawahara_2013	2590.4690367059	2.71277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	954.913836999924
2	kappa	real	Kawahara_2013	11310.2356236665	2.71277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	4169.24516129424
2	prior	real_adaptive	Kawahara_2013	4091.89263387483	2.22555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1838.59379455185
2	likelihood	real_adaptive	Kawahara_2013	3906.09186345953	2.22555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1755.10867554347
2	TipRates	real_adaptive	Kawahara_2013	16644.9693819391	2.22555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	7479.01769532958
2	height	real_adaptive	Kawahara_2013	2351.6663289234	2.22555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1056.66485073942
2	ucldStdev	real_adaptive	Kawahara_2013	4567.14739056237	2.22555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	2052.1381185752
2	kappa	real_adaptive	Kawahara_2013	10326.4854005279	2.22555555555556	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	4639.95849249879
2	prior	quant_06_cached	Kawahara_2013	9401.04702186474	2.73277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3440.10665569354
2	likelihood	quant_06_cached	Kawahara_2013	3504.1774257111	2.73277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1282.27675671477
2	TipRates	quant_06_cached	Kawahara_2013	16244.8979592457	2.73277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	5944.46357524746
2	height	quant_06_cached	Kawahara_2013	2362.39417631775	2.73277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	864.466256835118
2	ucldStdev	quant_06_cached	Kawahara_2013	3857.87957228213	2.73277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1411.70628788531
2	kappa	quant_06_cached	Kawahara_2013	10626.1096324358	2.73277777777778	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3888.39140849449
2	prior	quant_cached_adaptive	Kawahara_2013	11046.5638693688	2.93361111111111	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3765.5174632826
2	likelihood	quant_cached_adaptive	Kawahara_2013	4148.97773303473	2.93361111111111	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1414.29029816542
2	TipRates	quant_cached_adaptive	Kawahara_2013	17723.853893161	2.93361111111111	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	6041.65079210109
2	height	quant_cached_adaptive	Kawahara_2013	2365.74035551647	2.93361111111111	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	806.42602782495
2	ucldStdev	quant_cached_adaptive	Kawahara_2013	5080.20742150931	2.93361111111111	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1731.72490459554
2	kappa	quant_cached_adaptive	Kawahara_2013	10562.7287170134	2.93361111111111	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3600.58927954248
2	prior	quant_cached	Kawahara_2013	7268.18737891707	2.72916666666667	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	2663.15262738946
2	likelihood	quant_cached	Kawahara_2013	3976.94828159264	2.72916666666667	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1457.20242378967
2	TipRates	quant_cached	Kawahara_2013	11166.8851668075	2.72916666666667	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	4091.6831145554
2	height	quant_cached	Kawahara_2013	2597.87945170788	2.72916666666667	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	951.894760931133
2	ucldStdev	quant_cached	Kawahara_2013	4468.20353888733	2.72916666666667	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	1637.20435012665
2	kappa	quant_cached	Kawahara_2013	10643.6449824113	2.72916666666667	3	0.9	2.2	70	1	-1	-1	-1	-1	-1	-1	TRUE	3899.96152027283
2	prior	cat	Moyle_2016	7953.24528124137	4.11472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1932.87538057577
2	likelihood	cat	Moyle_2016	5068.83844355291	4.11472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1231.8786469176
2	TipRates	cat	Moyle_2016	9882.67981017066	4.11472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2401.78541258451
2	height	cat	Moyle_2016	4466.41277606416	4.11472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1085.47127481475
2	ucldStdev	cat	Moyle_2016	5007.33378051981	4.11472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1216.9311827362
2	kappa	cat	Moyle_2016	22120.3825243611	4.11472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	5375.91150257882
2	prior	cat_adaptive	Moyle_2016	10605.3891300694	5.59472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1895.6060209647
2	likelihood	cat_adaptive	Moyle_2016	5782.31180625286	5.59472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1033.52974045531
2	TipRates	cat_adaptive	Moyle_2016	13096.1798357249	5.59472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2340.8096623112
2	height	cat_adaptive	Moyle_2016	5822.84084742347	5.59472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1040.77389656544
2	ucldStdev	cat_adaptive	Moyle_2016	7539.08307152926	5.59472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1347.5348323075
2	kappa	cat_adaptive	Moyle_2016	22801.7275187874	5.59472222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	4075.57812758227
2	prior	real_06	Moyle_2016	27115.3144649374	2.3325	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	11625.0008424169
2	likelihood	real_06	Moyle_2016	507.710284673659	2.3325	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	217.667860524613
2	TipRates	real_06	Moyle_2016	11552.6133980536	2.3325	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	4952.88891663608
2	height	real_06	Moyle_2016	1041.06866730129	2.3325	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	446.331690161323
2	ucldStdev	real_06	Moyle_2016	420.277261115254	2.3325	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	180.183177327012
2	kappa	real_06	Moyle_2016	23969.203832599	2.3325	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	10276.1859946834
2	prior	real	Moyle_2016	4249.14187020577	5.31416666666667	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	799.58761866817
2	likelihood	real	Moyle_2016	3508.05938573575	5.31416666666667	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	660.133489553537
2	TipRates	real	Moyle_2016	7488.76882149538	5.31416666666667	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1409.20849706672
2	height	real	Moyle_2016	1864.26608345561	5.31416666666667	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	350.810616300256
2	ucldStdev	real	Moyle_2016	3488.68014251114	5.31416666666667	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	656.48677607235
2	kappa	real	Moyle_2016	23764.3825051682	5.31416666666667	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	4471.89258369168
2	prior	real_adaptive	Moyle_2016	4603.54693403813	2.64138888888889	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1742.85087417576
2	likelihood	real_adaptive	Moyle_2016	4270.15444655622	2.64138888888889	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1616.63224393757
2	TipRates	real_adaptive	Moyle_2016	12174.2095755742	2.64138888888889	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	4609.01824293483
2	height	real_adaptive	Moyle_2016	4287.45712192817	2.64138888888889	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1623.18284140724
2	ucldStdev	real_adaptive	Moyle_2016	5203.44806800748	2.64138888888889	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1969.96666787537
2	kappa	real_adaptive	Moyle_2016	22053.6929493513	2.64138888888889	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	8349.27906379899
2	prior	quant_06_cached	Moyle_2016	10860.7153034832	6.5675	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1653.70617487372
2	likelihood	quant_06_cached	Moyle_2016	6144.25752692344	6.5675	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	935.555009809431
2	TipRates	quant_06_cached	Moyle_2016	12438.9704644432	6.5675	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1894.01910383604
2	height	quant_06_cached	Moyle_2016	5601.13330406576	6.5675	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	852.856232061783
2	ucldStdev	quant_06_cached	Moyle_2016	8059.89792882023	6.5675	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1227.23988257636
2	kappa	quant_06_cached	Moyle_2016	21652.7711213628	6.5675	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	3296.95791722312
2	prior	quant_cached_adaptive	Moyle_2016	3673.26943453393	27.8386111111111	1	0.5	0.8	106	1	0.156520252620612	0.176170039689148	0.356748172655141	-1	-1	-1	TRUE	131.948731920316
2	likelihood	quant_cached_adaptive	Moyle_2016	2142.93787084693	27.8386111111111	1	0.5	0.8	106	1	0.156520252620612	0.176170039689148	0.356748172655141	-1	-1	-1	TRUE	76.977183319021
2	TipRates	quant_cached_adaptive	Moyle_2016	3803.40808571323	27.8386111111111	1	0.5	0.8	106	1	0.156520252620612	0.176170039689148	0.356748172655141	-1	-1	-1	TRUE	136.623485652098
2	height	quant_cached_adaptive	Moyle_2016	1386.86353603242	27.8386111111111	1	0.5	0.8	106	1	0.156520252620612	0.176170039689148	0.356748172655141	-1	-1	-1	TRUE	49.8179859080285
2	ucldStdev	quant_cached_adaptive	Moyle_2016	2467.69052385236	27.8386111111111	1	0.5	0.8	106	1	0.156520252620612	0.176170039689148	0.356748172655141	-1	-1	-1	TRUE	88.6427312771879
2	kappa	quant_cached_adaptive	Moyle_2016	5713.1304227981	27.8386111111111	1	0.5	0.8	106	1	0.156520252620612	0.176170039689148	0.356748172655141	-1	-1	-1	TRUE	205.223256289458
2	prior	quant_cached	Moyle_2016	6728.35941853996	7.18194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	936.843701672553
2	likelihood	quant_cached	Moyle_2016	5903.66659022627	7.18194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	822.015073479582
2	TipRates	quant_cached	Moyle_2016	9877.90598874969	7.18194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1375.38045095722
2	height	quant_cached	Moyle_2016	4305.47667259677	7.18194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	599.48621239019
2	ucldStdev	quant_cached	Moyle_2016	4460.97842173983	7.18194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	621.137974019083
2	kappa	quant_cached	Moyle_2016	22463.2710392524	7.18194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	3127.74224487753
2	prior	cat	Ran_2018_dna	134.294098619293	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
2	likelihood	cat	Ran_2018_dna	892.814112652453	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
2	TipRates	cat	Ran_2018_dna	78.1202556870229	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
2	height	cat	Ran_2018_dna	113.296196137419	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
2	ucldStdev	cat	Ran_2018_dna	63.7686062247246	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
2	kappa	cat	Ran_2018_dna	9889.79207649543	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
2	prior	cat_adaptive	Ran_2018_dna	69.8297931264292	16.0808333333333	16	10.5	15.5	38	1	0.0596519831111786	0.120722712807731	0.41194929619994	-1	-1	-1	TRUE	4.34242378357854
2	likelihood	cat_adaptive	Ran_2018_dna	1811.79534064625	16.0808333333333	16	10.5	15.5	38	1	0.0596519831111786	0.120722712807731	0.41194929619994	-1	-1	-1	TRUE	112.668000662046
2	TipRates	cat_adaptive	Ran_2018_dna	58.7629368519296	16.0808333333333	16	10.5	15.5	38	1	0.0596519831111786	0.120722712807731	0.41194929619994	-1	-1	-1	TRUE	3.654222118584
2	height	cat_adaptive	Ran_2018_dna	57.254100926073	16.0808333333333	16	10.5	15.5	38	1	0.0596519831111786	0.120722712807731	0.41194929619994	-1	-1	-1	TRUE	3.56039390119125
2	ucldStdev	cat_adaptive	Ran_2018_dna	16.0722571860665	16.0808333333333	16	10.5	15.5	38	1	0.0596519831111786	0.120722712807731	0.41194929619994	-1	-1	-1	TRUE	0.999466685146903
2	kappa	cat_adaptive	Ran_2018_dna	9723.818623199	16.0808333333333	16	10.5	15.5	38	1	0.0596519831111786	0.120722712807731	0.41194929619994	-1	-1	-1	TRUE	604.683751248318
2	prior	real_06	Ran_2018_dna	20.5241113869739	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	73886.8009931059
2	likelihood	real_06	Ran_2018_dna	696.026326503223	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	2505694.7754116
2	TipRates	real_06	Ran_2018_dna	79.1778863590365	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	285040.390892532
2	height	real_06	Ran_2018_dna	31.8585934550815	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	114690.936438293
2	ucldStdev	real_06	Ran_2018_dna	27.1181553141513	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	97625.3591309446
2	kappa	real_06	Ran_2018_dna	8922.24275807617	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	32120073.9290742
2	prior	real	Ran_2018_dna	260.606592294142	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	938183.732258911
2	likelihood	real	Ran_2018_dna	10178.2209449454	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	36641595.4018034
2	TipRates	real	Ran_2018_dna	6719.09594855874	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	24188745.4148115
2	height	real	Ran_2018_dna	713.722111404152	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	2569399.60105495
2	ucldStdev	real	Ran_2018_dna	123.000577357464	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	442802.078486872
2	kappa	real	Ran_2018_dna	9677.60184583612	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	34839366.64501
2	prior	real_adaptive	Ran_2018_dna	2997.36307657303	13.2241666666667	16	10.5	15.5	38	1	0.966032869528716	0.011618129976984	0.0116147347262633	-1	-1	-1	TRUE	226.657993061165
2	likelihood	real_adaptive	Ran_2018_dna	10894.0501470685	13.2241666666667	16	10.5	15.5	38	1	0.966032869528716	0.011618129976984	0.0116147347262633	-1	-1	-1	TRUE	823.798612167253
2	TipRates	real_adaptive	Ran_2018_dna	7409.2445325077	13.2241666666667	16	10.5	15.5	38	1	0.966032869528716	0.011618129976984	0.0116147347262633	-1	-1	-1	TRUE	560.28063765891
2	height	real_adaptive	Ran_2018_dna	630.981765523581	13.2241666666667	16	10.5	15.5	38	1	0.966032869528716	0.011618129976984	0.0116147347262633	-1	-1	-1	TRUE	47.7142931897597
2	ucldStdev	real_adaptive	Ran_2018_dna	3872.08547386291	13.2241666666667	16	10.5	15.5	38	1	0.966032869528716	0.011618129976984	0.0116147347262633	-1	-1	-1	TRUE	292.803741170552
2	kappa	real_adaptive	Ran_2018_dna	10107.6558303678	13.2241666666667	16	10.5	15.5	38	1	0.966032869528716	0.011618129976984	0.0116147347262633	-1	-1	-1	TRUE	764.332156811482
2	prior	quant_06_cached	Ran_2018_dna	124.688975403461	17.1413888888889	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	7.274146582386
2	likelihood	quant_06_cached	Ran_2018_dna	1018.29367946871	17.1413888888889	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	59.4055526112456
2	TipRates	quant_06_cached	Ran_2018_dna	139.307063595346	17.1413888888889	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	8.12694143387913
2	height	quant_06_cached	Ran_2018_dna	170.487722079735	17.1413888888889	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	9.94596897514213
2	ucldStdev	quant_06_cached	Ran_2018_dna	33.8654378091047	17.1413888888889	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	1.97565308322574
2	kappa	quant_06_cached	Ran_2018_dna	9297.428707697	17.1413888888889	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	542.396463201627
2	prior	quant_cached_adaptive	Ran_2018_dna	2309.09087029115	27.6677777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	83.4577640762233
2	likelihood	quant_cached_adaptive	Ran_2018_dna	11054.1590629186	27.6677777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	399.531872480092
